Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed
1,Donut,7,20,0,2,1,2,7,2,1,1,1,1,1,1,500,41326,d4a8b5e64cd89e2f055b505383a8ee7a,0,"For more pics go here: 9th April edit: I have revised the adoption fee to RM to include the fee I paid her breeder. The reason I am now making reimbursement of the breeder's fee compulsory is to help out Malaysian Dogs Deserve Better (MDDB) - they are currently in dire financial straits (read this for details and please help if you can: ). Previously if Donut's adopter voluntarily reimbursed the breeder's fee I had planned to donate the RM to MDDB anyway, since they really need funding I reckon a sincere adopter won't mind the expense as it's going to a good cause. 6th April edit: The family who intended to adopt Donut backed out due to personal reasons (hectic things going on in their lives, nothing to do with Donut herself). So this bundle of beagle-y joy is up for adoption again! :) 5th March edit: I have had people contact me asking if she's old enough to mate. Apparently some people can't read - DONUT HAS BEEN SPAYED. Meaning she can't get pregnant. If you want to adopt her with the intention of breeding her, don't bother contacting me. Donut is an affectionate beagle that loves human and canine company. Trained to do toileting on grass and knows a few tricks - sit, paw, high five, up, down, stand, responds to her name and stays on command in the presence of food. Well socialised and impervious even to thunderstorms (she will calmly snooze under whichever car's in the porch whereas my adult dog will be running around in a panic)! She has some good and bad traits typical of beagles. The good: She's a pack animal as beagles are bred to be and therefore gets along well with other dogs (plays happily with my lab pup and even my temperamental adult mutt). Very friendly even with new people - strangers are constantly delighted when they approach her. The bad: She loves digging holes in the garden (a common problem with beagles). So if you love gardening and your lawn must look immaculate she is not the dog for you. She will also chew stuff you leave lying around which is typical behaviour for all teething puppies. 9th April edit: This isn't necessarily a good/bad thing as it's a natural inclination due to her breed (beagles were originally bred to hunt), but forgot to mention, Donut has a high prey drive when it comes to small animals and cannot be trusted unsupervised with them. She has killed squirrels and birds that wandered into my garden so if you have small animals as pets in your home (rabbits/hamsters/sugar gliders etc.) she would not be a good fit. She's curious and friendly with adult cats when supervised but I would not advise keeping her if you have kittens as I'm not sure if she might mistake them for prey to hunt due to their small size. For those who might wonder why this lovely dog is up for adoption: She is the product of an irresponsible breeder - I'd rather not go into details because remembering how she came into being in my care makes me mad =/ Initially I was hoping to keep her but being a person who believes one should spend a lot of quality time with his/her dog, I've reluctantly come to the conclusion that with 2 dogs of my own I just cannot give Donut the attention she deserves. I spend at least 2 hours a day with my dogs - my opinion is that if you only have time to feed your dog and give it a quick pat as you leave for work/return, then you do not have enough time for a dog. I hope she will find a loving home where love can be lavished on her instead of her present situation where she is receiving limited attention. Adoption fee is for covering her vaccination (she has had the full set of shots) and spaying costs. On top of those expenses I had to pay off the breeder to have Donut released to me (otherwise the breeder would have dumped her at SPCA or pawned her off to the first willing buyer who may have turned out to be a backyard breeder). If you are a serious adopter and able to reimburse me for the breeder's fee (RM) this would be greatly appreciated - I will donate the reimbursed amount to a dog rescue organisation. [PLEASE NOTE the 9th April edit on top of this listing - the breeder's fee is now compulsory.) I am going to be blunt and state upfront that I can afford to be very selective about the home she goes to and will be. After all, pedigreed dogs are more popular (I wish more people would love mixed breeds just as much, but this is the unfortunate reality) and I am in no hurry rehome her. My priority is finding Donut a home where she will receive more love and attention than I can give her at the moment. Bearing the above in mind, these are my conditions for adoption: 1. You MUST have time for her. Donut thrives on attention - when I first fostered her she had separation anxiety and would whine and howl if there were no humans or dogs to keep her company (with training she is now a confident dog). As such I strongly prefer a home where there is a friendly dog for companionship. If Donut will be the only dog in the household, I would prefer if the household has someone able to give her constant attention (i.e. retiree/homemaker/work-at-home/kids). 2. No tying or caging up (unless you find a constantly howling beagle particularly enjoyable....). 3. Adoption fee of RM to cover medical costs and breeder's fee. 4. Patience with destructive behaviour that is inevitable with all puppies. 5. Maintain her on a premium kibble (she is currently on Orijen)/raw food diet. 6. Allow me to visit in the beginning to check on her wellbeing (as such I am looking for adopters in the KL/Selangor area so that this is possible). 7. Lavish her with love, love and more love! :) I would appreciate it if you could email a brief intro of yourself, your experience with dogs if any, which area you live in, your household situation (what type of home you live in, whether you have other family members/friends living with you etc.) and why you would like to adopt Donut. I will get back to you with my contact number for further discussion.",f663a91e8,10.0,3
2,Spring Roll,2,266,0,1,6,7,0,1,1,3,3,3,1,1,0,41401,93dfc7e5d65f9772958c411eb3a8b53f,0,"Little Spring Roll is looking for forever Homes 小春卷正在寻找爱它们的粑粑麻麻们哦 Name ：小春卷Spring Roll Age ： 两个月左右 2mths++ Gender ：男生Male Color : 灰虎斑，短毛，長尾，四肢健壮活泼 Gray， Short Hair, Long Tail, Healthy + Lively Character ：乖巧安靜，喜欢摸摸～帶點小挑皮～ smart & quiet baby with little naughty Adoption fee 领养费 : Free免费 Spaying deposit 结扎押金: RM (fully refundable指定期限内结扎后会全数奉还) A neutering deposit of RM needed for adoption. 领养时必须附上RM结扎押金. Once neutering was done and been proof, the deposit will be fully refund. 指定期限内结扎后，RM押金会全数奉还，为必须出示结扎账单。 Neutering surgery must be done IN /BEFORE June or else it would not be refund. 必须在年6月或之前进行结扎手术，否则结扎押金将不退还. Interested parties, please contact at (Rick) Located at Bandar Damansara Perdana Petaling Jaya Selangor",92a038846,7.0,2
1,Henri,1,307,0,1,1,2,0,2,2,1,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,Lovely puppy looking for a forever home. If u are interested to adopt pls contact Amy,dd0b58409,1.0,2
1,The Three Amigos,24,307,307,3,1,2,7,2,2,1,1,1,1,3,0,41401,39979ae0f76b3fc311bb7641db7148b5,0,"There Three Amigos are Rafe (black), Clover (brown) and Gowry (white). Rafe is the strong silent type. He is shy mostly but when he is let loose, he really enjoys running in fifth gear with turbo. Clover is a homebody, she likes to spend her time meditating at home. She is a master of camouflage and stealth. You won't know she's there until she wants you to. A true Ninja! Gowry is the firecracker of the group. The class clown who is always teasing and playing with the Rafe and Clover and anyone else who is willing. She is happy go lucky and is full of energy.",f6fac7b56,5.0,4
1,Minnie,10,307,0,2,1,4,0,1,1,1,1,1,1,1,0,41326,85d68fcc43c140f21aa5bdf07518c190,0,Minnie has very large eyes n small in size. Very loving too,69ba8d92e,1.0,3
1,,1,128,0,2,2,0,0,2,1,2,2,2,1,1,0,41326,d98cf971834ea93850e0ddccb39ba076,0,"Only One Brown pup available . She's 7 weeks old. A JRT MIX BREED Mother : JRT Breed Father : Unknown First come first serve. No booking allowed - right away collection, no viewing (Pic is clear & close to actual ) (the pup has white spot in it's chest & paws.) Looking for serious owner only- pls dun sms me asking the thing that I've stated here. Reason to rehome : I have nobody to take care of it right now I been assigned to some other work related assignment recently, which needs me to put more afford on it. Since the pup is in the process of growing, I need it to be in save & happy growing enviroment.With care & attention from somebody whom willing too. Call me at :",ed390241b,5.0,1
2,Orange,3,266,0,2,4,7,0,2,1,2,1,2,1,1,0,41326,c3e16cd29166b21c5c6bea9229257714,0,"Found this cat around my place, have dewormed her. Playful cat, very adorable.",43156136a,3.0,1
2,,1,266,285,3,1,6,7,1,2,2,2,3,1,4,0,41326,6cd9925615f5c7ccfe11a151521c969a,0,"Four, 2 weeks old kittens. Mix breed domestic and persian. Very healthy. To give away for free. Reason too many cats at home. Location in Puchong. Call or sms",79f8f767e,0.0,1
1,Xiao Xiao,3,307,0,2,5,0,0,1,1,1,1,2,1,1,0,41326,7f102b9612b45efcbd3318fd708acb8b,0,Xiao Xiao is a 3 months old rescued puppy. She was also a talent in an upcoming movie. Gentle. Obedient. Adorable. Vaccinated. She's currently being fostered by a local production house. Need to find her a suitable permanent home asap. Please call or sms Sharon,f69bd4b27,6.0,3
2,Snowwhite,11,292,265,2,5,6,0,2,2,1,1,2,1,1,0,41326,0c465075239d7f8bab82a06f68a56d8b,0,"Snowwhite is a cute and happy cat. She is very affectionate and loving. However, I would like to put her up for adoption because my home is overcrowded with cats. I love her dearly and hope that she will be in a new loving home",c8c71e90a,3.0,2
1,Keen Keen,1,141,307,2,2,0,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,Cute puppy looking for a foever home. Commitment to spay is compulsory. Is u are interested to adopt pls contact Amy,5b73a7ea8,1.0,3
1,Ann Ann,60,213,0,1,5,7,0,2,2,3,3,3,1,1,0,41327,a850290da921242db9de3c355f493f2f,0,"I found him during the flood in Bukit Mertajam/Penang on 6th November. Seeking for his owner for weeks but failed. Too sad that I had very limited space to keep him due to I have a cat and a adopted dog at the same time. Now open for adoption, Hope this Handsome & Clever guy will meet with his new owner soon. Thanks~",2628915bb,1.0,3
1,Puppy Boncit,0,5,0,2,1,2,0,1,1,2,2,2,2,1,0,41401,5eaa98f8a38a7365ef5f84be280165c7,0,"hye..i rescued this puppy because it was so weak n lying at my door house..when she look at u, u can see from her eyes that she is aking for help n to be rescue..after we fed her, she can walk n very playful..short tail to be exact, so cute..hehehe..her tail is so cute..hehehe..it seems like she dont have a tail..hehehhe actually, i'm not sure whether she is a he or he is a she,hehehe..from which breed also i'm not sure..=) anyone who is interested with dis cute puppy can all me..tq..",cb0e74ef1,2.0,1
2,Zuba,24,285,0,1,4,0,0,4,3,1,1,1,1,1,0,41326,001e42763024f9d4abe31e79472b1827,0,"Zuba is 2 yrs old. Male, neutered. He is a very large cat. Needs experience owner. Good with certain cats.",8d25867cb,2.0,1
1,Lanky,12,307,307,2,1,2,7,3,1,1,1,1,2,1,100,41332,f8ac73e4e6354fca89ef2574d0bc50f5,0,"Lanky, who was a starving & skinny but tall female dog is rescued by an independent rescuer, Ms Grace Bong. Probably only around 1 year old, she is very friendly, gentle & quiet. She will be spayed/neutered before being handed over to the adopter.",584ba2890,2.0,3
1,Fifi,10,75,307,2,1,2,7,2,1,1,1,1,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,"Fifi is a cute Dachshund Mix with slightly short legs and skiny coat. She loves to play with people and chase cats. She has good behaviour, very friendly and is a good guard dog.",afaadb62f,5.0,2
2,å°ç½(Little White),4,292,0,2,2,7,0,1,1,1,1,2,1,1,400,41401,aab9a629d09a37f64d81ce52e1fcc6bc,0,"This blue-eyed kitty was found around my housing area, currently staying in my house. When we first saw her, she was super lean and emaciated. She was found to have at least 3 types of flea all around her body including her ears (now free from flea) and this is one of the reason why we are charging RM (Could be negotiable). Besides, she also has already dewormed and vaccinated twice so far (Kitten are recommended by the vet to be vaccinated thrice). I would now describe her to be a healthy little playful cat, we hope to help this poor little cat to find a GOOD home :). Conditions for adoption: Must vaccinate her Please bear in mind that it's a 15 to 20 years responsibility.",e998d6d60,4.0,2
1,,1,307,0,3,2,5,7,2,2,2,2,2,1,3,0,41326,4300fd09a12b45d7dfe35a78a9142a1a,0,Found 3 cute and cheerful puppies in my neighbourhood. They're not more than 1 month old. In healthy condition. Been feeding them for the past week. Can't adopt them myself. Looking for a home!,1fecd2bab,4.0,2
1,Female Dog 1,12,307,307,2,2,0,0,2,1,2,1,2,1,1,0,41327,4f730224c4425d230360cd399ff6cf13,0,Female dog for adoption,6fe7448a5,1.0,4
2,Maisie Meow,2,266,0,2,1,3,7,1,1,1,1,2,1,1,0,41401,2c711fc92ce10361f5b624d5a9c1e139,0,"Free to good home - six week old female kitten found abandoned outside school. She has been checked by vet and is very healthy. She has no parasites. She has been vaccinated. She is litter trained and good with dogs, other cats and children. She is very clean, very playful and very pretty. She has a silky calico coat and big green eyes. She has had a hard start to life and deserves a chance. We cannot keep her as we have a house full of strays already. Can you give her a loving home?",027c23f6b,2.0,2
2,Konstant & Family,2,285,264,3,1,4,7,1,3,2,2,2,1,4,300,41326,1c770c836b40ded8613729f89e253712,0,"She is a beautiful mother cat, very loving and loves human. A mixed coloured furry cat with 3 beautiful furry kittens.",5b5e81279,5.0,4
1,Cookie,3,307,0,2,2,0,0,2,1,2,2,2,1,1,50,41401,21f72e51ce99a7edea1b447105adc5fc,0,Cookie..a name given by her nature because she's brown and really cute. Cookie is a nice little pup that could add a little spice to your life.,e298c61fc,2.0,2
2,Dexter,6,241,0,1,1,7,0,2,2,2,2,2,1,1,0,41326,fc7d315a17b33e3b54d09a1afd742ced,0,"Meow! I'm Dexter. I'm super active and smart. I immediately knew how to use the kitty litter box when I was taken in by my rescuers and I don't do it anywhere else but there! I love playing! I play with my other cat friends and dog friends and my human too. I love everyone, any shape or size! I enjoy spending time with my human, sometimes just chilling on the bed with them until we all fall asleep. and then we'll wake up and I'll get my morning dose of rubs *pur pur pur* and then we'll have breakfast together! __________________ Backstory: Dexter was rescued with his little sister, Luna in front of shop lots when they were a baby and still feeding on milk (still not ready for solids). That was why we had no choice but to take them into our care or else their fate would be sealed. Dexter have been kept indoors since we took him in and slowly introduced to different rooms by us. We train all our foster cats to be indoor because of the uncertainties of being outdoor. he is very obedient and knows how to sit. We have trained him to sit every time before we feed him. He is one smart cookie! Please Whatsapp Kelly at 0 1 6 2 1 3 3 6 7 8",86855ddfd,1.0,0
