Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed
1,FOUR AWESOME,2,307,0,3,2,5,7,2,1,2,1,2,1,4,0,41326,90191b06d602e8d45b4ce25dd22c6a3e,0,"The mother, a stray, gave birth to these puppies at a shophouse in puchong. I was actually trying to get her, the mother, to be spayed but could not as she was already mated for more than 2 weeks and the vet said it would be dangerous for her if we did it. Anyway, could some kind soul help me to give them a home... they are really cute and I am now training them to eat pallet food. I would spay the mother once her tour of duty as a mother is done.",5152dbfe1,8.0,2
1,Mylo,4,307,0,2,2,7,0,1,1,2,2,2,1,1,0,41326,73fd4904e295f771982c06154417bf81,0,Mylo is very friendly and active puppy. Mylo need a home. If you interest to adopt please contact mr Fong.,56f7b3216,5.0,4
1,Zety,2,307,0,2,1,0,0,2,2,2,1,2,1,1,0,41326,9a4be7e6bde329e59d401d4cbf482a3f,0,Zety is found at new shophouse at ipoh. Her mother is a stray and seemed like not taking care of her. She is intelligent and sweet..very like to be cuddled. Healthy and fit. I hope she can find a good home to love her. Contact me for adoption at kl or ipoh.,51d637766,2.0,3
2,Mrs Snow,7,288,266,2,7,0,0,2,1,2,1,2,1,1,150,41401,746e3812f14e3bf226b28e92a6b9c75c,0,"Mrs Snow was also left under my care as the original owner is unable to care for her anymore. She is a beautiful white cat with blue eyes and as far as I have observed, she is well behaved and quiet. She is litter trained and is also affectionate.",73e86b2fe,2.0,2
1,Female Puppy 5,2,307,0,2,1,7,0,2,1,2,1,2,1,1,5,41327,fd970cc91d06d82eebf046340137b272,0,"7 weeks old. Female. Medium size dog. Preferably landed property. Adopters MUST vaccinate, neuter and keep puppy indoors/fenced. Call/whatsapp: Penang. T & C apply",0d460fe7a,1.0,1
2,Lolly And Her Kittens,1,266,0,3,1,3,7,1,1,2,2,2,1,6,0,41326,522ae1363743134bf5a31410f210947d,0,"Hi, Lolly and her 5 kittens need a new home to go to. Lolly is well mannered and no fuss. Her kittens are 1 mth old, already eating solid food and litter-box trained. They are at the stage of very curious, active and super cute.",598479067,3.0,2
1,Female Puppy(7 Months),7,307,307,2,2,7,0,2,1,1,1,2,1,1,0,41327,4f730224c4425d230360cd399ff6cf13,0,"This female puppy is available for free adoption, age: 7 months, Gender : Female. Please contact me at if you can provide forever loving home for her.",8f6b92b4d,2.0,4
2,Ziggy And Marley,2,251,0,1,1,2,6,1,1,1,1,2,1,2,0,41326,2e4363f80f02bda5f2f8115b6ce6aef6,0,"Thanks to Candy,. Ziggy and Marley will be much loved in their new home. Thanks again to Petfinder for providing such a fabulous service",7ceeeb9f2,4.0,1
1,Roland,1,307,0,1,1,4,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,Puppy looking for a home sweet home. Interested to adopt please contact Amy ,da84db2f7,1.0,2
2,Mix Maine Coon - Ginger,9,276,0,2,4,7,0,3,2,1,1,2,1,1,200,41326,9565fb90ebd06bc1f0c1bcdfeda381cc,0,"Hello I have female kitty. Active, litter train, cat eat by their own. Medium hair mix maine coon.She is 8 months old. Hope future owner can give full attention to that kitty.cant take care of her because there is so many cats at home",a40a230be,2.0,2
1,Mixed Breed Rottweiler Boy,3,307,189,1,1,2,0,2,1,2,2,2,1,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,Healthy boy. Rescued by my friend. Adopter must bring him to vaccine and deworming.,04a5f717a,2.0,2
1,Minion,5,307,0,2,2,3,0,2,1,1,2,1,1,1,0,41327,6970137ea113decfdcf41f81b3e68568,1,"I found cute obedient Minion abandoned at nearby market.Immediately I brought her back to my place and provide her with food, water, and clean shelter. She is very healthy and playful, especially with people and her dog friends. Hopefully she can find a home and receive the love she deserves. Her location is at Tronoh, Perak but outstation adoption can be arranged. If you think you could be the one, please contact me via PM.",be579e6ed,26.0,4
1,A3,2,307,307,2,2,0,0,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,For Adoption,f7b67fd7f,1.0,1
2,,2,299,0,2,6,0,0,2,2,2,2,2,1,1,0,41326,05be207adece8ac348df96803a40c4ef,0,"Probably 6-8 weeks old kitten. Gray in colour with white feet. Beautiful striped pattern. Blue eyes. Looks extremely adorable. Very soft fur. Healthy. Seems used to humans, as it is not scared and lets you pet her.",472abccfb,5.0,1
2,Yuyu,7,266,0,2,7,0,0,1,1,1,1,1,1,1,0,41335,01324415629b56298d9756e3b6f8b2ba,0,Yuyu is Jeky's sister. She a little bit shy and timid compared to Jeky so I don't really have good photo of her. She got adopted together with her brother by Mummy Bie. TQVM!,f8b6a9eda,3.0,3
1,Coco,2,307,0,2,4,0,0,2,1,2,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,"Very sticky towards humans and would follow closely wherever u go. ~i will follow u, follow you wherever u may go.~~ Cute baby u shd see in person! Yellow body and white on front 2 paws.",fd71f9fb4,7.0,2
1,Toto,13,195,307,2,1,6,7,2,2,1,1,1,1,1,0,41326,a9201759b7a52aa9e6c51d9dbf6465e6,0,Toto is just over a year. She was found injured on a highway. But she's a fighter and now healthy and active. She has then been dewormed and vaccinated and given frontline and ready to be adopted as part of your family. Call Susan -,3ef9ac2a6,3.0,3
1,Zoey,48,69,0,2,2,3,0,1,3,1,3,3,2,1,0,41401,7686ba647931c8f42fb2a485cf5b0996,0,Zoey is up for adoption. She is very active and playful. She's currently having a minor ear infection and would require extra care for that. Would only consider serious adopter please. Please pm me if you're interested.,8dbbd91bb,3.0,2
1,Browny X 4,1,307,0,2,2,0,0,2,2,2,1,2,1,4,0,41326,15bfbce05da64a088b0f78d18903b8d1,0,"1 female,1 male puppies for adoption. The brown color one is female,black one is male,both around 3 weeks old. Found them sleeping in the middle of the road yesterdays night (/14).probably abandoned at the same night,unaware of the danger coming in the morning. Got them to the vet,dewormed but too small to be vacinnated. Anoyone who interested please call:",e4a48ef49,12.0,2
1,Polar Bear,2,307,0,2,7,0,0,2,3,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,This cuddly girl is so adorable. She is 2 months old. We called her Polar Bear as she resembles the Polar bears in the Artic . He hair is as white as snow Please call us immediately or whatsapp us to adopt at,d7c0647d0,1.0,1
1,2 Abandoned Puppies,1,307,189,3,1,6,0,2,1,3,3,2,1,2,0,41326,25d364ddacb543bb7a291911958af392,0,"These cut little puppies are waiting to be adopted soon or they will be abandoned to the street (i will try my best to prevent that). Whoever can offer the puppies temporary shelter is also welcome. Anyone interested please call me or sms me, any time.",cbf6b6e42,3.0,1
1,Stolichnaya Santa Maria Rosa(Stoli),36,307,26,2,2,0,0,2,1,1,1,1,1,1,200,41336,acbc1fbeb4908215b3559d0fbf14232a,0,"Stolichnaya, Stoli for short, was found by me almost 3 years ago in Pahang. As her foster mom I was able to find a new home for her. Unfortunately, 2 years later, the person who adopted her is leaving Malaysia and cannot take her with him. She is in Muar with him and looking for her new and FOREVER home. She is great with kids and other dogs. I was told that she is OK with cats so long as they aren't skittish. She is an excellent guard dog, and very territorial of her home space. The adoption fee will be used as a donation to a local rescue group.",4cc67e8b3,5.0,2
2,Booboo,5,265,0,2,2,4,7,2,2,1,1,2,1,1,0,41326,d78899b73a5a9bbd2772a12060daa4fb,0,"I love this cat..but i just cant take care of her..Because my housemate hate her and try to get rid of her.. She is the cutest cat ever..she litter-trained..and active.. She already been vaccinated and dewormed,ill provide the vaccination certificate. Its Urgent..Please anyone intrested,sms or call me..Pick Up at Kolej 17,UPM.-",35b1c5db4,3.0,3
1,Ben,2,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,37c122a1f15a45ae8ea56b0872fd6419,0,"Adorable 2 months' old male pup for adoption (with markings like a Rottweiler, but 'suspected' mother dog is a medium size mixed-breed dog). He was rescued from the street and was found with bites/ cuts. The vets said he will recover in 2-3 weeks. He's in good health. The rescuer is currently paying for his boarding at a pet shop in Kota Kemuning as she has many dogs at home. If you are ready to give him a good home, please contact Grace,.",c8be7beff,4.0,1
1,âª OLIVIA âª,1,307,200,2,2,0,0,2,1,1,1,2,1,1,350,41336,d73b10f170720b7edc3c12fc93b1fc63,0,"Adoption fee includes the basic medical expenses of the animal : spaying + 3 vaccinations + microchip. Olivia was found in a drainage on a hot, sunny afternoon - she was screaming, yelling and crying hard for help. All of her body was covered by muds and she was all alone in the deep drainage under the hot sun with no mother and siblings by her side. Olivia loves to stick with people - she's still very young and treat us like her mum. Olivia is adorable, playful and intelligent. Please give a home to Olivia ♥",742cced96,5.0,3
1,Koala Bear,3,307,0,2,1,7,0,2,2,1,1,2,1,2,0,41326,016c990dbd956118df4407e14e8035de,0,Very cute...see pictures,65650b974,10.0,2
2,Kimmy,5,266,0,1,3,7,0,1,1,2,2,2,1,1,0,41326,7522a956159af6466d785ac75e4f9f56,0,named is kimmy. took her from cousin;s house. very playfull. love to hug other cats.n like to be huged by other cats. like to play with other tail. if interested call nini ( ) kg dato' abu bakar baginda kajang selangor.,91a4c6b77,3.0,4
2,,3,0,266,3,1,4,7,1,1,2,1,2,1,3,0,41401,f7cff59d10c867bdee12c3f35f34d086,0,"Mama cat came to house and gave birth to these 03 lovely kittens, please adopt them and give them a home sweet home.",27e74e45c,11.0,2
1,M5,2,307,307,2,2,0,0,2,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,For Adoption,818b12621,9.0,2
2,Winkie,3,266,0,1,3,0,0,2,1,1,1,2,1,1,0,41326,00496976b5d9a6214b888c9f1ae484d0,0,"We found this kitten in a drain. He was quite nervous ini tally, but now he loves to snuggle and is quite adventurous.",edd8e11d2,6.0,3
1,Puppy,6,307,307,2,2,7,0,2,1,1,1,2,1,1,0,41327,4f730224c4425d230360cd399ff6cf13,0,Female puppy rescued by my Friend. Please contact me or Mr Andrew at if you can provide a forever loving home to her.,bdfe6125d,1.0,4
1,Isabelle,1,307,0,2,1,2,0,2,1,2,2,3,1,9,0,41326,628663d3620e1f2cf8e18ff6ce0a757c,0,It is about a month old. Very active,d4aa3713a,6.0,1
1,Blackie & Spotty,4,307,0,1,1,7,0,2,1,2,2,2,1,2,0,41326,5788b8639ed178795510a8cbe72ccc28,0,"These 2 adorable male puppies were dumped outside of Mayo Veterinar Clinic, Taipan USJ. They are both active, healthy and up for adoption. Only for responsible adopters who are willing to spay the dogs at special rescue rate of RM only. For adoption, please contact Rani (who works at the vet) at. Address:Mayo Veterinar Clinic, UEP Subang Jaya, 11A, Jalan USJ 10/1g, Subang Jaya, Selangor, Malaysia Tel: +",c1e816568,11.0,4
1,Siblings WongWong & YanYan,24,1,0,3,4,0,0,2,1,1,1,1,1,2,0,41330,530f57b53cb3199e1d5e67733ddc0876,0,"Siblings WongWong YanYan used to live on the streets as strays, both shared a very close relationship, YanYan always look up to her brother as a leader, while WongWong takes very good care of his sister. We used to feed them, everytime we leave, WongWong will escort us to the car, and stood there seeing us off before going to his food. His good manner has won our hearts and we decide to rescue them. Coincidentally, we picked them up the day before the dog shooters came to that area. They are both very loyal and love to be around people. WongWong and YanYan deserve a good home where they can spend the rest of their lives with a loving owner. Both are neutered, vaccinated and in good health. ** TO BE ADOPTED TOGETHER ** If you believe you are the lucky owner, please contact  ( call / whatsapp )",4d43092e3,5.0,4
1,Hengy,60,20,307,1,1,7,0,2,1,1,1,1,1,1,0,41326,dfda30722b19c6e223e775013ab3d8e6,0,"Adult dog looking for a forever loving home - He is very mild and matured. - Doesn't jump - Excellent jogging dog - Gets along pretty ok with other dogs - Very affectionate towards human companion Ah Heng is: - Neutered - Vaccinated - Dewormed - Deticked - Indoor dog Serious adopters only. You're welcomed to come visit Hengy. He deserves to be loved. Please use Whatsapp/SMS/Call for asking more details. (If you not always check your email, please don't email us. Thank You)",204a3b926,8.0,4
1,Bosco,84,240,0,1,3,6,0,1,3,1,1,1,1,1,200,41326,001e42763024f9d4abe31e79472b1827,0,"Bosco is a small sized dog, needs grooming. MUst be kept indoors. Needs grooming. He is neutered and dewormed.",1aa39ed52,1.0,2
2,Oren,3,265,0,2,5,6,7,2,2,1,2,2,1,1,0,41326,bfca18736809a8c67483ea140aaf05b9,0,"I adopted a pregnant female cat (domestic long hair) late last year. She gave birth to 5 cute little kittens - 4 females & 1 male. I am letting go 3 kittens & Oren is one of them. Due to my work commitment I'm only able to keep the Mom & a pair of kitten. Hence, looking for new home with much love for them. In summary, Oren is litter box trained, not fussy about eating, a bit shy but getting friendly after a while. Interested - call/sms/whatsapp.",b5b9449db,5.0,2
1,Xiao Hei,5,307,0,1,1,2,0,1,1,1,1,2,1,1,0,41326,3262ec6ab02d79ec93d8444e83a4ecde,0,Potty Trained. Dewormed & vaccinated.,3595648ea,3.0,1
1,Lucky,1,307,0,1,1,0,0,2,2,2,1,2,1,1,0,41326,9a4be7e6bde329e59d401d4cbf482a3f,0,"Lucky with his 2 siblings were found but taken by one indian one night from the vacant house.. However, he ran back to my house the next day morning....that's how he got the name.. He is active and smallest among them. His is full black with brown under his chest and his paws are brown..like a Rottweiller I should say... . If you love him, please call Darren for viewing and adoption..",c432261a7,4.0,1
